"currentDate","currentTime","point0","point1","currentSpeed","freeFlowSpeed","currentTravelTime","freeFlowTravelTime","id"
"2022-10-13","16:21:02",18.9926,73.0957,57,57,295,295,10174
"2022-10-13","16:21:02",18.9662,73.126,61,61,1722,1722,10175
"2022-10-13","16:21:02",18.9831,73.0809,27,27,1362,1362,10176
"2022-10-13","16:21:02",19.0316,73.1053,29,38,1207,921,10177
"2022-10-13","16:21:02",18.9748,73.1242,37,44,681,573,10178
"2022-10-13","16:21:02",19.0186,73.0283,48,48,648,648,10179
"2022-10-13","16:21:02",19.0438,73.0273,53,53,1107,1107,10180
"2022-10-13","16:21:02",18.9832,73.1008,30,30,377,377,10181
"2022-10-13","16:21:02",18.9859,73.1198,23,23,214,214,10182
"2022-10-13","16:23:09",18.9941,73.1148,38,44,663,573,10183
"2022-10-13","16:23:09",19.0007,73.1299,77,77,461,461,10184
"2022-10-13","16:23:09",18.9662,73.126,61,61,1722,1722,10185
"2022-10-13","16:23:09",18.9632,73.1425,35,35,240,240,10186
"2022-10-13","16:23:09",19.0269,73.0939,53,53,1107,1107,10187
"2022-10-13","16:23:09",18.9588,73.1594,49,49,50,50,10188
"2022-10-13","16:23:09",18.9926,73.0957,57,57,295,295,10189
"2022-10-13","16:23:09",18.9859,73.1198,23,23,214,214,10190
"2022-10-13","16:23:09",18.9681,73.1316,71,71,136,136,10191
"2022-10-13","16:23:09",18.9645,73.131,54,54,1716,1716,10192
"2022-10-13","16:23:09",18.9607,73.1655,47,47,169,169,10193
"2022-10-13","16:23:09",18.9832,73.1008,30,30,377,377,10194
"2022-10-13","16:23:09",19.0237,73.1059,29,38,1207,921,10195
"2022-10-13","16:23:09",18.9831,73.0809,27,27,1362,1362,10196
"2022-10-13","16:23:09",18.9748,73.1242,38,44,663,573,10197
"2022-10-13","16:23:09",18.9561,73.1617,53,53,903,903,10198
"2022-10-13","16:23:09",19.0186,73.0283,48,48,648,648,10199
"2022-10-13","16:23:09",19.0438,73.0273,53,53,1107,1107,10200
"2022-10-13","16:23:09",19.0005,73.0337,48,48,648,648,10201
"2022-10-13","16:23:09",19.0316,73.1053,29,38,1207,921,10202
"2022-10-13","16:38:09",18.9607,73.1655,47,47,169,169,10203
"2022-10-13","16:38:09",18.9632,73.1425,35,35,240,240,10204
"2022-10-13","16:38:09",19.0007,73.1299,77,77,461,461,10205
"2022-10-13","16:38:09",18.9748,73.1242,38,43,663,586,10206
"2022-10-13","16:38:09",18.9561,73.1617,53,53,903,903,10207
"2022-10-13","16:38:09",18.9926,73.0957,57,57,295,295,10208
"2022-10-13","16:38:09",18.9588,73.1594,49,49,50,50,10209
"2022-10-13","16:38:09",18.9941,73.1148,38,43,663,586,10210
"2022-10-13","16:38:09",18.9681,73.1316,71,71,136,136,10211
"2022-10-13","16:38:09",18.9832,73.1008,30,30,377,377,10212
"2022-10-13","16:38:09",19.0438,73.0273,53,53,1107,1107,10213
"2022-10-13","16:38:09",19.0237,73.1059,29,37,1207,946,10214
"2022-10-13","16:38:09",18.9645,73.131,54,54,1716,1716,10215
"2022-10-13","16:38:09",18.9859,73.1198,23,23,214,214,10216
"2022-10-13","16:38:09",19.0005,73.0337,48,48,648,648,10217
"2022-10-13","16:38:09",18.9662,73.126,61,61,1722,1722,10218
"2022-10-13","16:38:09",18.9831,73.0809,27,27,1362,1362,10219
"2022-10-13","16:38:09",19.0269,73.0939,53,53,1107,1107,10220
"2022-10-13","16:38:09",19.0316,73.1053,29,37,1207,946,10221
"2022-10-13","16:38:09",19.0186,73.0283,48,48,648,648,10222
"2022-10-13","16:53:09",18.9632,73.1425,35,35,240,240,10223
"2022-10-13","16:53:09",18.9748,73.1242,39,44,646,573,10224
"2022-10-13","16:53:09",18.9662,73.126,61,61,1722,1722,10225
"2022-10-13","16:53:09",18.9681,73.1316,71,71,136,136,10226
"2022-10-13","16:53:09",18.9832,73.1008,30,30,377,377,10227
"2022-10-13","16:53:09",18.9831,73.0809,27,27,1362,1362,10228
"2022-10-13","16:53:09",18.9926,73.0957,57,57,295,295,10229
"2022-10-13","16:53:09",18.9941,73.1148,39,44,646,573,10230
"2022-10-13","16:53:09",19.0269,73.0939,53,53,1107,1107,10231
"2022-10-13","16:53:09",18.9859,73.1198,23,23,214,214,10232
"2022-10-13","16:53:09",18.9645,73.131,54,54,1716,1716,10233
"2022-10-13","16:53:09",18.9588,73.1594,49,49,50,50,10234
"2022-10-13","16:53:09",19.0186,73.0283,48,48,648,648,10235
"2022-10-13","16:53:09",19.0438,73.0273,53,53,1107,1107,10236
"2022-10-13","16:53:09",18.9607,73.1655,47,47,169,169,10237
"2022-10-13","16:53:09",19.0237,73.1059,30,37,1166,946,10238
"2022-10-13","16:53:09",18.9561,73.1617,53,53,903,903,10239
"2022-10-13","16:53:09",19.0007,73.1299,77,77,461,461,10240
"2022-10-13","16:53:09",19.0005,73.0337,48,48,648,648,10241
"2022-10-13","16:53:09",19.0316,73.1053,30,37,1166,946,10242
"2022-10-13","17:08:09",18.9588,73.1594,49,49,50,50,10243
"2022-10-13","17:08:09",18.9607,73.1655,47,47,169,169,10244
"2022-10-13","17:08:09",18.9681,73.1316,71,71,136,136,10245
"2022-10-13","17:08:09",18.9645,73.131,54,54,1716,1716,10246
"2022-10-13","17:08:09",18.9941,73.1148,44,44,573,573,10247
"2022-10-13","17:08:09",18.9662,73.126,61,61,1722,1722,10248
"2022-10-13","17:08:09",19.0007,73.1299,77,77,461,461,10249
"2022-10-13","17:08:09",18.9859,73.1198,23,23,214,214,10250
"2022-10-13","17:08:09",18.9926,73.0957,57,57,295,295,10251
"2022-10-13","17:08:09",19.0237,73.1059,28,38,1250,921,10252
"2022-10-13","17:08:09",18.9832,73.1008,30,30,377,377,10253
"2022-10-13","17:08:09",18.9561,73.1617,53,53,903,903,10254
"2022-10-13","17:08:09",19.0269,73.0939,53,53,1107,1107,10255
"2022-10-13","17:08:09",19.0005,73.0337,48,48,648,648,10256
"2022-10-13","17:08:09",18.9632,73.1425,35,35,240,240,10257
"2022-10-13","17:08:09",18.9831,73.0809,27,27,1362,1362,10258
"2022-10-13","17:08:09",19.0186,73.0283,48,48,648,648,10259
"2022-10-13","17:08:09",19.0316,73.1053,28,38,1250,921,10260
"2022-10-13","17:08:09",19.0438,73.0273,53,53,1107,1107,10261
"2022-10-13","17:08:09",18.9748,73.1242,44,44,573,573,10262
"2022-10-13","17:23:09",18.9588,73.1594,49,49,50,50,10263
"2022-10-13","17:23:09",19.0007,73.1299,77,77,461,461,10264
"2022-10-13","17:23:09",19.0237,73.1059,30,37,1166,946,10265
"2022-10-13","17:23:09",18.9662,73.126,61,61,1722,1722,10266
"2022-10-13","17:23:09",18.9607,73.1655,47,47,169,169,10267
"2022-10-13","17:23:09",18.9941,73.1148,41,44,615,573,10268
"2022-10-13","17:23:09",18.9859,73.1198,23,23,214,214,10269
"2022-10-13","17:23:09",18.9832,73.1008,30,30,377,377,10270
"2022-10-13","17:23:09",19.0005,73.0337,48,48,648,648,10271
"2022-10-13","17:23:09",19.0186,73.0283,48,48,648,648,10272
"2022-10-13","17:23:09",18.9645,73.131,42,54,2206,1716,10273
"2022-10-13","17:23:09",19.0269,73.0939,53,53,1107,1107,10274
"2022-10-13","17:23:09",18.9831,73.0809,27,27,1362,1362,10275
"2022-10-13","17:23:09",18.9748,73.1242,41,44,615,573,10276
"2022-10-13","17:23:09",18.9681,73.1316,71,71,136,136,10277
"2022-10-13","17:23:09",19.0438,73.0273,53,53,1107,1107,10278
"2022-10-13","17:23:09",18.9926,73.0957,57,57,295,295,10279
"2022-10-13","17:23:09",19.0316,73.1053,30,37,1166,946,10280
"2022-10-13","17:23:09",18.9632,73.1425,29,35,290,240,10281
"2022-10-13","17:23:09",18.9561,73.1617,53,53,903,903,10282
"2022-10-13","17:38:10",18.9832,73.1008,30,30,377,377,10283
"2022-10-13","17:38:10",18.9926,73.0957,57,57,295,295,10284
"2022-10-13","17:38:10",18.9607,73.1655,47,47,169,169,10285
"2022-10-13","17:38:10",18.9859,73.1198,23,23,214,214,10286
"2022-10-13","17:38:10",18.9941,73.1148,44,44,573,573,10287
"2022-10-13","17:38:10",18.9588,73.1594,49,49,50,50,10288
"2022-10-13","17:38:10",18.9645,73.131,54,54,1716,1716,10289
"2022-10-13","17:38:10",18.9561,73.1617,53,53,903,903,10290
"2022-10-13","17:38:10",18.9681,73.1316,71,71,136,136,10291
"2022-10-13","17:38:10",19.0005,73.0337,48,48,648,648,10292
"2022-10-13","17:38:10",18.9748,73.1242,44,44,573,573,10293
"2022-10-13","17:38:10",18.9662,73.126,61,61,1722,1722,10294
"2022-10-13","17:38:10",19.0237,73.1059,31,37,1129,946,10295
"2022-10-13","17:38:10",18.9632,73.1425,28,35,301,240,10296
"2022-10-13","17:38:10",19.0316,73.1053,31,37,1129,946,10297
"2022-10-13","17:38:10",19.0438,73.0273,53,53,1107,1107,10298
"2022-10-13","17:38:10",19.0186,73.0283,48,48,648,648,10299
"2022-10-13","17:38:10",18.9831,73.0809,27,27,1362,1362,10300
"2022-10-13","17:38:10",19.0269,73.0939,53,53,1107,1107,10301
"2022-10-13","17:38:10",19.0007,73.1299,77,77,461,461,10302
"2022-10-13","17:53:10",18.9859,73.1198,23,23,214,214,10303
"2022-10-13","17:53:10",18.9681,73.1316,71,71,136,136,10304
"2022-10-13","17:53:10",18.9831,73.0809,27,27,1362,1362,10305
"2022-10-13","17:53:10",18.9561,73.1617,53,53,903,903,10306
"2022-10-13","17:53:10",18.9832,73.1008,30,30,377,377,10307
"2022-10-13","17:53:10",19.0316,73.1053,28,38,1250,921,10308
"2022-10-13","17:53:10",19.0186,73.0283,48,48,648,648,10309
"2022-10-13","17:53:10",18.9926,73.0957,57,57,295,295,10310
"2022-10-13","17:53:10",18.9607,73.1655,47,47,169,169,10311
"2022-10-13","17:53:10",18.9645,73.131,54,54,1716,1716,10312
"2022-10-13","17:53:10",18.9748,73.1242,44,44,573,573,10313
"2022-10-13","17:53:10",19.0438,73.0273,53,53,1107,1107,10314
"2022-10-13","17:53:10",19.0007,73.1299,77,77,461,461,10315
"2022-10-13","17:53:10",18.9662,73.126,61,61,1722,1722,10316
"2022-10-13","17:53:10",19.0269,73.0939,53,53,1107,1107,10317
"2022-10-13","17:53:10",18.9632,73.1425,35,35,240,240,10318
"2022-10-13","17:53:10",19.0005,73.0337,48,48,648,648,10319
"2022-10-13","17:53:10",18.9588,73.1594,49,49,50,50,10320
"2022-10-13","17:53:10",18.9941,73.1148,44,44,573,573,10321
"2022-10-13","17:53:10",19.0237,73.1059,28,38,1250,921,10322
"2022-10-13","18:08:10",18.9926,73.0957,57,57,295,295,10323
"2022-10-13","18:08:10",18.9607,73.1655,47,47,169,169,10324
"2022-10-13","18:08:10",18.9588,73.1594,49,49,50,50,10325
"2022-10-13","18:08:10",18.9859,73.1198,23,23,214,214,10326
"2022-10-13","18:08:10",19.0237,73.1059,28,38,1250,921,10327
"2022-10-13","18:08:10",19.0269,73.0939,53,53,1107,1107,10328
"2022-10-13","18:08:10",19.0007,73.1299,77,77,461,461,10329
"2022-10-13","18:08:10",18.9748,73.1242,44,44,573,573,10330
"2022-10-13","18:08:10",18.9681,73.1316,71,71,136,136,10331
"2022-10-13","18:08:10",19.0316,73.1053,28,38,1250,921,10332
"2022-10-13","18:08:10",18.9662,73.126,61,61,1722,1722,10333
"2022-10-13","18:08:10",18.9832,73.1008,30,30,377,377,10334
"2022-10-13","18:08:10",18.9941,73.1148,44,44,573,573,10335
"2022-10-13","18:08:10",19.0005,73.0337,48,48,648,648,10336
"2022-10-13","18:08:10",18.9632,73.1425,35,35,240,240,10337
"2022-10-13","18:08:10",19.0438,73.0273,53,53,1107,1107,10338
"2022-10-13","18:08:10",18.9831,73.0809,27,27,1362,1362,10339
"2022-10-13","18:08:10",19.0186,73.0283,48,48,648,648,10340
"2022-10-13","18:08:10",18.9561,73.1617,53,53,903,903,10341
"2022-10-13","18:08:10",18.9645,73.131,46,54,2014,1716,10342
"2022-10-13","18:23:10",18.9926,73.0957,57,57,295,295,10343
"2022-10-13","18:23:10",18.9607,73.1655,47,47,169,169,10344
"2022-10-13","18:23:10",18.9859,73.1198,23,23,214,214,10345
"2022-10-13","18:23:10",18.9681,73.1316,71,71,136,136,10346
"2022-10-13","18:23:10",19.0005,73.0337,48,48,648,648,10347
"2022-10-13","18:23:10",19.0007,73.1299,77,77,461,461,10348
"2022-10-13","18:23:10",18.9632,73.1425,35,35,240,240,10349
"2022-10-13","18:23:10",18.9831,73.0809,27,27,1362,1362,10350
"2022-10-13","18:23:10",18.9832,73.1008,30,30,377,377,10351
"2022-10-13","18:23:10",19.0186,73.0283,48,48,648,648,10352
"2022-10-13","18:23:10",18.9748,73.1242,44,44,573,573,10353
"2022-10-13","18:23:10",18.9588,73.1594,49,49,50,50,10354
"2022-10-13","18:23:10",19.0316,73.1053,30,38,1166,921,10355
"2022-10-13","18:23:10",19.0269,73.0939,53,53,1107,1107,10356
"2022-10-13","18:23:10",18.9645,73.131,54,54,1716,1716,10357
"2022-10-13","18:23:10",18.9561,73.1617,53,53,903,903,10358
"2022-10-13","18:23:10",18.9662,73.126,61,61,1722,1722,10359
"2022-10-13","18:23:10",19.0237,73.1059,30,38,1166,921,10360
"2022-10-13","18:23:10",19.0438,73.0273,53,53,1107,1107,10361
"2022-10-13","18:23:10",18.9941,73.1148,44,44,573,573,10362
"2022-10-13","18:38:10",18.9588,73.1594,49,49,50,50,10363
"2022-10-13","18:38:10",19.0007,73.1299,77,77,461,461,10364
"2022-10-13","18:38:10",19.0005,73.0337,48,48,648,648,10365
"2022-10-13","18:38:10",19.0438,73.0273,53,53,1107,1107,10366
"2022-10-13","18:38:10",18.9831,73.0809,27,27,1362,1362,10367
"2022-10-13","18:38:10",18.9561,73.1617,53,53,903,903,10368
"2022-10-13","18:38:10",19.0269,73.0939,53,53,1107,1107,10369
"2022-10-13","18:38:10",18.9607,73.1655,47,47,169,169,10370
"2022-10-13","18:38:10",18.9941,73.1148,44,44,573,573,10371
"2022-10-13","18:38:10",19.0186,73.0283,48,48,648,648,10372
"2022-10-13","18:38:10",18.9645,73.131,54,54,1716,1716,10373
"2022-10-13","18:38:10",18.9748,73.1242,44,44,573,573,10374
"2022-10-13","18:38:10",18.9859,73.1198,23,23,214,214,10375
"2022-10-13","18:38:10",18.9926,73.0957,57,57,295,295,10376
"2022-10-13","18:38:10",18.9832,73.1008,30,30,377,377,10377
"2022-10-13","18:38:10",18.9681,73.1316,71,71,136,136,10378
"2022-10-13","18:38:10",18.9632,73.1425,35,35,240,240,10379
"2022-10-13","18:38:10",18.9662,73.126,61,61,1722,1722,10380
"2022-10-13","18:38:10",19.0237,73.1059,33,37,1060,946,10381
"2022-10-13","18:38:10",19.0316,73.1053,33,37,1060,946,10382
"2022-10-13","18:53:10",18.9926,73.0957,57,57,295,295,10383
"2022-10-13","18:53:10",18.9632,73.1425,35,35,240,240,10384
"2022-10-13","18:53:10",19.0316,73.1053,33,38,1060,921,10385
"2022-10-13","18:53:10",19.0237,73.1059,33,38,1060,921,10386
"2022-10-13","18:53:10",19.0186,73.0283,48,48,648,648,10387
"2022-10-13","18:53:10",18.9588,73.1594,49,49,50,50,10388
"2022-10-13","18:53:10",18.9941,73.1148,44,44,573,573,10389
"2022-10-13","18:53:10",18.9561,73.1617,53,53,903,903,10390
"2022-10-13","18:53:10",19.0007,73.1299,77,77,461,461,10391
"2022-10-13","18:53:10",19.0438,73.0273,53,53,1107,1107,10392
"2022-10-13","18:53:10",18.9859,73.1198,23,23,214,214,10393
"2022-10-13","18:53:10",19.0269,73.0939,53,53,1107,1107,10394
"2022-10-13","18:53:10",18.9607,73.1655,47,47,169,169,10395
"2022-10-13","18:53:10",18.9748,73.1242,44,44,573,573,10396
"2022-10-13","18:53:10",18.9662,73.126,61,61,1722,1722,10397
"2022-10-13","18:53:10",18.9681,73.1316,71,71,136,136,10398
"2022-10-13","18:53:10",18.9831,73.0809,27,27,1362,1362,10399
"2022-10-13","18:53:10",18.9832,73.1008,30,30,377,377,10400
"2022-10-13","18:53:10",19.0005,73.0337,48,48,648,648,10401
"2022-10-13","18:53:10",18.9645,73.131,54,54,1716,1716,10402
"2022-10-13","19:08:10",19.0237,73.1059,38,38,921,921,10403
"2022-10-13","19:08:10",19.0269,73.0939,53,53,1107,1107,10404
"2022-10-13","19:08:10",19.0007,73.1299,77,77,461,461,10405
"2022-10-13","19:08:10",18.9941,73.1148,44,44,573,573,10406
"2022-10-13","19:08:10",18.9681,73.1316,71,71,136,136,10407
"2022-10-13","19:08:10",19.0005,73.0337,48,48,648,648,10408
"2022-10-13","19:08:10",18.9662,73.126,61,61,1722,1722,10409
"2022-10-13","19:08:10",19.0438,73.0273,53,53,1107,1107,10410
"2022-10-13","19:08:10",18.9632,73.1425,35,35,240,240,10411
"2022-10-13","19:08:10",19.0316,73.1053,38,38,921,921,10412
"2022-10-13","19:08:10",18.9748,73.1242,44,44,573,573,10413
"2022-10-13","19:08:10",18.9607,73.1655,47,47,169,169,10414
"2022-10-13","19:08:10",19.0186,73.0283,48,48,648,648,10415
"2022-10-13","19:08:10",18.9561,73.1617,53,53,903,903,10416
"2022-10-13","19:08:10",18.9832,73.1008,30,30,377,377,10417
"2022-10-13","19:08:10",18.9859,73.1198,23,23,214,214,10418
"2022-10-13","19:08:10",18.9831,73.0809,27,27,1362,1362,10419
"2022-10-13","19:08:10",18.9588,73.1594,49,49,50,50,10420
"2022-10-13","19:08:10",18.9645,73.131,54,54,1716,1716,10421
"2022-10-13","19:08:10",18.9926,73.0957,57,57,295,295,10422
"2022-10-13","19:23:10",18.9832,73.1008,30,30,377,377,10423
"2022-10-13","19:23:10",19.0007,73.1299,77,77,461,461,10424
"2022-10-13","19:23:10",18.9632,73.1425,27,35,312,240,10425
"2022-10-13","19:23:10",18.9588,73.1594,49,49,50,50,10426
"2022-10-13","19:23:10",18.9645,73.131,54,54,1716,1716,10427
"2022-10-13","19:23:10",18.9607,73.1655,47,47,169,169,10428
"2022-10-13","19:23:10",19.0269,73.0939,53,53,1107,1107,10429
"2022-10-13","19:23:10",18.9748,73.1242,44,44,573,573,10430
"2022-10-13","19:23:10",18.9662,73.126,61,61,1722,1722,10431
"2022-10-13","19:23:10",18.9859,73.1198,23,23,214,214,10432
"2022-10-13","19:23:10",18.9831,73.0809,27,27,1362,1362,10433
"2022-10-13","19:23:10",18.9941,73.1148,44,44,573,573,10434
"2022-10-13","19:23:10",18.9681,73.1316,71,71,136,136,10435
"2022-10-13","19:23:10",18.9561,73.1617,53,53,903,903,10436
"2022-10-13","19:23:10",19.0005,73.0337,48,48,648,648,10437
"2022-10-13","19:23:10",19.0438,73.0273,53,53,1107,1107,10438
"2022-10-13","19:23:10",18.9926,73.0957,57,57,295,295,10439
"2022-10-13","19:23:10",19.0316,73.1053,38,38,921,921,10440
"2022-10-13","19:23:10",19.0237,73.1059,38,38,921,921,10441
"2022-10-13","19:23:10",19.0186,73.0283,48,48,648,648,10442
"2022-10-13","19:38:10",18.9941,73.1148,44,44,573,573,10443
"2022-10-13","19:38:10",18.9607,73.1655,47,47,169,169,10444
"2022-10-13","19:38:10",18.9748,73.1242,44,44,573,573,10445
"2022-10-13","19:38:10",18.9832,73.1008,30,30,377,377,10446
"2022-10-13","19:38:10",19.0237,73.1059,38,38,921,921,10447
"2022-10-13","19:38:10",19.0007,73.1299,77,77,461,461,10448
"2022-10-13","19:38:10",19.0438,73.0273,53,53,1107,1107,10449
"2022-10-13","19:38:10",19.0005,73.0337,48,48,648,648,10450
"2022-10-13","19:38:10",19.0269,73.0939,53,53,1107,1107,10451
"2022-10-13","19:38:10",18.9588,73.1594,49,49,50,50,10452
"2022-10-13","19:38:10",18.9681,73.1316,71,71,136,136,10453
"2022-10-13","19:38:10",18.9859,73.1198,23,23,214,214,10454
"2022-10-13","19:38:10",18.9632,73.1425,35,35,240,240,10455
"2022-10-13","19:38:10",18.9926,73.0957,57,57,295,295,10456
"2022-10-13","19:38:10",18.9831,73.0809,27,27,1362,1362,10457
"2022-10-13","19:38:10",18.9561,73.1617,53,53,903,903,10458
"2022-10-13","19:38:10",18.9645,73.131,54,54,1716,1716,10459
"2022-10-13","19:38:10",18.9662,73.126,61,61,1722,1722,10460
"2022-10-13","19:38:10",19.0186,73.0283,48,48,648,648,10461
"2022-10-13","19:38:10",19.0316,73.1053,38,38,921,921,10462
"2022-10-13","19:53:10",19.0007,73.1299,77,77,461,461,10463
"2022-10-13","19:53:10",18.9681,73.1316,71,71,136,136,10464
"2022-10-13","19:53:10",18.9859,73.1198,23,23,214,214,10465
"2022-10-13","19:53:10",18.9588,73.1594,49,49,50,50,10466
"2022-10-13","19:53:10",18.9662,73.126,61,61,1722,1722,10467
"2022-10-13","19:53:10",19.0316,73.1053,38,38,921,921,10468
"2022-10-13","19:53:10",19.0237,73.1059,38,38,921,921,10469
"2022-10-13","19:53:10",18.9561,73.1617,53,53,903,903,10470
"2022-10-13","19:53:10",18.9926,73.0957,57,57,295,295,10471
"2022-10-13","19:53:10",19.0005,73.0337,48,48,648,648,10472
"2022-10-13","19:53:10",18.9832,73.1008,30,30,377,377,10473
"2022-10-13","19:53:10",19.0186,73.0283,48,48,648,648,10474
"2022-10-13","19:53:10",19.0269,73.0939,53,53,1107,1107,10475
"2022-10-13","19:53:10",18.9748,73.1242,44,44,573,573,10476
"2022-10-13","19:53:10",18.9831,73.0809,27,27,1362,1362,10477
"2022-10-13","19:53:10",19.0438,73.0273,53,53,1107,1107,10478
"2022-10-13","19:53:10",18.9632,73.1425,35,35,240,240,10479
"2022-10-13","19:53:10",18.9941,73.1148,44,44,573,573,10480
"2022-10-13","19:53:10",18.9607,73.1655,47,47,169,169,10481
"2022-10-13","19:53:10",18.9645,73.131,54,54,1716,1716,10482
"2022-10-13","20:08:10",18.9632,73.1425,35,35,240,240,10483
"2022-10-13","20:08:10",19.0007,73.1299,77,77,461,461,10484
"2022-10-13","20:08:10",18.9926,73.0957,57,57,295,295,10485
"2022-10-13","20:08:10",18.9662,73.126,61,61,1722,1722,10486
"2022-10-13","20:08:10",18.9748,73.1242,44,44,573,573,10487
"2022-10-13","20:08:10",18.9607,73.1655,47,47,169,169,10488
"2022-10-13","20:08:10",18.9645,73.131,54,54,1716,1716,10489
"2022-10-13","20:08:10",18.9832,73.1008,30,30,377,377,10490
"2022-10-13","20:08:10",19.0005,73.0337,48,48,648,648,10491
"2022-10-13","20:08:10",18.9681,73.1316,71,71,136,136,10492
"2022-10-13","20:08:10",18.9941,73.1148,44,44,573,573,10493
"2022-10-13","20:08:10",19.0316,73.1053,38,38,921,921,10494
"2022-10-13","20:08:10",18.9561,73.1617,53,53,903,903,10495
"2022-10-13","20:08:10",19.0237,73.1059,38,38,921,921,10496
"2022-10-13","20:08:10",19.0269,73.0939,53,53,1107,1107,10497
"2022-10-13","20:08:10",19.0438,73.0273,53,53,1107,1107,10498
"2022-10-13","20:08:10",18.9859,73.1198,23,23,214,214,10499
"2022-10-13","20:08:10",19.0186,73.0283,48,48,648,648,10500
"2022-10-13","20:08:10",18.9588,73.1594,49,49,50,50,10501
"2022-10-13","20:08:10",18.9831,73.0809,27,27,1362,1362,10502
"2022-10-13","20:23:10",19.0007,73.1299,77,77,461,461,10503
"2022-10-13","20:23:10",18.9632,73.1425,35,35,240,240,10504
"2022-10-13","20:23:10",18.9607,73.1655,47,47,169,169,10505
"2022-10-13","20:23:10",18.9832,73.1008,30,30,377,377,10506
"2022-10-13","20:23:10",18.9588,73.1594,49,49,50,50,10507
"2022-10-13","20:23:10",18.9748,73.1242,44,44,573,573,10508
"2022-10-13","20:23:10",18.9859,73.1198,23,23,214,214,10509
"2022-10-13","20:23:10",18.9662,73.126,61,61,1722,1722,10510
"2022-10-13","20:23:10",19.0438,73.0273,53,53,1107,1107,10511
"2022-10-13","20:23:10",18.9681,73.1316,71,71,136,136,10512
"2022-10-13","20:23:10",19.0269,73.0939,53,53,1107,1107,10513
"2022-10-13","20:23:10",19.0005,73.0337,48,48,648,648,10514
"2022-10-13","20:23:10",18.9831,73.0809,27,27,1362,1362,10515
"2022-10-13","20:23:10",19.0237,73.1059,38,38,921,921,10516
"2022-10-13","20:23:10",18.9561,73.1617,53,53,903,903,10517
"2022-10-13","20:23:10",19.0186,73.0283,48,48,648,648,10518
"2022-10-13","20:23:10",19.0316,73.1053,38,38,921,921,10519
"2022-10-13","20:23:10",18.9941,73.1148,44,44,573,573,10520
"2022-10-13","20:23:10",18.9926,73.0957,57,57,295,295,10521
"2022-10-13","20:23:10",18.9645,73.131,54,54,1716,1716,10522
"2022-10-13","20:38:10",18.9859,73.1198,23,23,214,214,10523
"2022-10-13","20:38:10",19.0007,73.1299,77,77,461,461,10524
"2022-10-13","20:38:10",19.0316,73.1053,38,38,921,921,10525
"2022-10-13","20:38:10",18.9607,73.1655,47,47,169,169,10526
"2022-10-13","20:38:10",18.9662,73.126,61,61,1722,1722,10527
"2022-10-13","20:38:10",19.0005,73.0337,48,48,648,648,10528
"2022-10-13","20:38:10",18.9832,73.1008,30,30,377,377,10529
